SYMBOL	ENSEMBL	GENENAME	GENETYPE	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
990	TFAP2B	ENSG00000008196	transcription factor AP-2 beta	protein-coding	1.88786553848877	1.88698056000467	0.469525587138886	4.01890889802881	5.84682708206491e-05	0.000196212700134355
991	THBS2	ENSG00000186340	thrombospondin 2	protein-coding	1417.34337867338	1.80652657781951	0.160624589872488	11.2468867889632	2.39911189912291e-29	1.19328627046508e-27
992	THBS4	ENSG00000113296	thrombospondin 4	protein-coding	294.219228555021	1.6475797746703	0.138159445770249	11.925205442776	8.74679832810261e-33	5.86853533869676e-31
993	THEG	ENSG00000105549	theg spermatid protein	protein-coding	12.0489835528226	1.53963744977013	0.250221508950934	6.15309793400709	7.5983850997858e-10	5.07429569929125e-09
994	THY1	ENSG00000154096	Thy-1 cell surface antigen	protein-coding	3885.44265297768	2.20511811247937	0.176996988935822	12.4585063606869	1.25702876783022e-35	1.1493186557632e-33
995	TINCR	ENSG00000223573	TINCR ubiquitin domain containing	ncRNA	86.8442324407809	-1.74590853945059	0.117793423309921	-14.82178283296	1.05935033177658e-49	3.18693586908012e-47
996	TMCO5A	ENSG00000166069	transmembrane and coiled-coil domains 5A	protein-coding	7.18588712973937	1.71935276611166	0.298273506648809	5.76434959118261	8.19733442422485e-09	4.73364339568551e-08
997	TMEM100	ENSG00000166292	transmembrane protein 100	protein-coding	1773.46049981243	-1.69005423259403	0.214559591799019	-7.87685238596616	3.3573115172671e-15	4.34261958530277e-14
998	TMEM132E	ENSG00000181291	transmembrane protein 132E	protein-coding	14.4940014360525	1.84623146555458	0.156709167690629	11.7812601059777	4.87586394656146e-32	3.03148714437548e-30
999	TMEM156	ENSG00000121895	transmembrane protein 156	protein-coding	119.715793218547	1.68760104097885	0.181555983220235	9.2952102764453	1.46915510280928e-20	3.32153708819377e-19
1000	TMEM158	ENSG00000249992	transmembrane protein 158	protein-coding	127.299997789945	1.80205396791632	0.142632698779368	12.6342275182203	1.367303268824e-36	1.38602937881007e-34
1001	TMEM179	ENSG00000258986	transmembrane protein 179	protein-coding	4.39663359401141	1.6599888639706	0.223146477241657	7.43900994759113	1.01442685996292e-13	1.09560450446024e-12
1002	TMEM179	ENSG00000276342	transmembrane protein 179	protein-coding	4.39663359401141	1.6599888639706	0.223146477241657	7.43900994759113	1.01442685996292e-13	1.09560450446024e-12
1003	TMEM229A	ENSG00000234224	transmembrane protein 229A	protein-coding	8.91297959319292	2.58242943381958	0.23031239018146	11.2127247335018	3.53151701139385e-29	1.73341724464521e-27
1004	TMEM270	ENSG00000175877	transmembrane protein 270	protein-coding	18.3148364415869	2.05751084819841	0.396106251005289	5.19434076835847	2.05446526307719e-07	9.97394224021753e-07
1005	TMEM45A	ENSG00000181458	transmembrane protein 45A	protein-coding	1796.45905100214	1.73981505211202	0.114451076090675	15.2013865796564	3.46214468190065e-52	1.26619456091786e-49
1006	TMEM59L	ENSG00000105696	transmembrane protein 59 like	protein-coding	42.5143367047996	2.53345411834896	0.218938636224286	11.571525985727	5.74516479270247e-31	3.24723677919656e-29
1007	TMEM95	ENSG00000182896	transmembrane protein 95	protein-coding	3.40419603797614	1.78041672792436	0.252046869996768	7.06383192914552	1.61972638432657e-12	1.51309879698538e-11
1008	TMEM95	ENSG00000288511	transmembrane protein 95	protein-coding	3.40419603797614	1.78041672792436	0.252046869996768	7.06383192914552	1.61972638432657e-12	1.51309879698538e-11
1009	TMPRSS11A	ENSG00000187054	transmembrane serine protease 11A	protein-coding	0.833662100177881	1.52611892998514	0.353267530810166	4.32000904947368	1.5602280243809e-05	5.76607353095951e-05
1010	TMPRSS4	ENSG00000137648	transmembrane serine protease 4	protein-coding	721.416658199526	3.55869806199014	0.213765393035178	16.647680952756	3.14557499989164e-62	3.08796131041994e-59
1011	TNFRSF13B	ENSG00000240505	TNF receptor superfamily member 13B	protein-coding	174.164927110743	1.91921764574137	0.18129346711327	10.5862482322226	3.45149383586536e-26	1.28241559813866e-24
1012	TNFRSF13C	ENSG00000159958	TNF receptor superfamily member 13C	protein-coding	113.292291823013	2.65972013136066	0.188511732779254	14.1090429340818	3.34081148069521e-45	6.923646193103e-43
1013	TNNC1	ENSG00000114854	troponin C1, slow skeletal and cardiac type	protein-coding	3553.91718088043	-1.58106306598702	0.143468839998473	-11.0202540565871	3.05196467468571e-28	1.38168070660772e-26
1014	TNS4	ENSG00000131746	tensin 4	protein-coding	158.922028912136	2.84789353745344	0.217086541768551	13.1187014830691	2.57305957090323e-39	3.33282688308938e-37
1015	TP53AIP1	ENSG00000120471	tumor protein p53 regulated apoptosis inducing protein 1	protein-coding	83.2878324319309	2.68674317707194	0.251407179445095	10.6868196166956	1.17325396709182e-26	4.56858726392412e-25
1016	TP63	ENSG00000073282	tumor protein p63	protein-coding	156.632435901589	2.39820790273135	0.22171663149746	10.8165449138119	2.87408831053899e-27	1.17560296421433e-25
1017	TP73	ENSG00000078900	tumor protein p73	protein-coding	70.3595919336273	1.62071859842148	0.222769348430736	7.2753213574416	3.45596754982477e-13	3.52244299122031e-12
1018	TRDN	ENSG00000186439	triadin	protein-coding	8.37760343176152	1.6661434394427	0.311251295495636	5.35304901073434	8.64844120421124e-08	4.43039619173161e-07
1019	TRIM10	ENSG00000204613	tripartite motif containing 10	protein-coding	1.43747169970766	-2.61637637044587	0.381612597615946	-6.85610586964685	7.07629437406844e-12	6.12468875476216e-11
1020	TRIM10	ENSG00000229346	tripartite motif containing 10	protein-coding	1.43747169970766	-2.61637637044587	0.381612597615946	-6.85610586964685	7.07629437406844e-12	6.12468875476216e-11
1021	TRIM10	ENSG00000235025	tripartite motif containing 10	protein-coding	1.43747169970766	-2.61637637044587	0.381612597615946	-6.85610586964685	7.07629437406844e-12	6.12468875476216e-11
1022	TRIM10	ENSG00000237703	tripartite motif containing 10	protein-coding	1.43747169970766	-2.61637637044587	0.381612597615946	-6.85610586964685	7.07629437406844e-12	6.12468875476216e-11
1023	TRIM10	ENSG00000229381	tripartite motif containing 10	protein-coding	1.43747169970766	-2.61637637044587	0.381612597615946	-6.85610586964685	7.07629437406844e-12	6.12468875476216e-11
1024	TRIM10	ENSG00000237192	tripartite motif containing 10	protein-coding	1.43747169970766	-2.61637637044587	0.381612597615946	-6.85610586964685	7.07629437406844e-12	6.12468875476216e-11
1025	TRIM10	ENSG00000227472	tripartite motif containing 10	protein-coding	1.43747169970766	-2.61637637044587	0.381612597615946	-6.85610586964685	7.07629437406844e-12	6.12468875476216e-11
1026	TRIM10	ENSG00000137394	tripartite motif containing 10	protein-coding	1.43747169970766	-2.61637637044587	0.381612597615946	-6.85610586964685	7.07629437406844e-12	6.12468875476216e-11
1027	TRIM15	ENSG00000204610	tripartite motif containing 15	protein-coding	2.30239520305908	-1.83039192725401	0.550545069347021	-3.3246904371062	0.000885167582164966	0.00242689192158473
1028	TRIM15	ENSG00000224145	tripartite motif containing 15	protein-coding	2.30239520305908	-1.83039192725401	0.550545069347021	-3.3246904371062	0.000885167582164966	0.00242689192158473
1029	TRIM15	ENSG00000233599	tripartite motif containing 15	protein-coding	2.30239520305908	-1.83039192725401	0.550545069347021	-3.3246904371062	0.000885167582164966	0.00242689192158473
1030	TRIM15	ENSG00000235259	tripartite motif containing 15	protein-coding	2.30239520305908	-1.83039192725401	0.550545069347021	-3.3246904371062	0.000885167582164966	0.00242689192158473
1031	TRIM15	ENSG00000235905	tripartite motif containing 15	protein-coding	2.30239520305908	-1.83039192725401	0.550545069347021	-3.3246904371062	0.000885167582164966	0.00242689192158473
1032	TRIM15	ENSG00000227147	tripartite motif containing 15	protein-coding	2.30239520305908	-1.83039192725401	0.550545069347021	-3.3246904371062	0.000885167582164966	0.00242689192158473
1033	TRIM15	ENSG00000235960	tripartite motif containing 15	protein-coding	2.30239520305908	-1.83039192725401	0.550545069347021	-3.3246904371062	0.000885167582164966	0.00242689192158473
1034	TRIM15	ENSG00000137384	tripartite motif containing 15	protein-coding	2.30239520305908	-1.83039192725401	0.550545069347021	-3.3246904371062	0.000885167582164966	0.00242689192158473
1035	TRIM29	ENSG00000137699	tripartite motif containing 29	protein-coding	1047.82916144286	1.6530788645709	0.181395024149071	9.11314338596409	8.00289378707901e-20	1.69817946435265e-18
1036	TRIM40	ENSG00000204614	tripartite motif containing 40	protein-coding	2.14592978991265	-1.69682599581109	0.256341698152998	-6.61939125798543	3.60681049589018e-11	2.85060293937897e-10
1037	TRIM40	ENSG00000233931	tripartite motif containing 40	protein-coding	2.14592978991265	-1.69682599581109	0.256341698152998	-6.61939125798543	3.60681049589018e-11	2.85060293937897e-10
1038	TRIM40	ENSG00000237046	tripartite motif containing 40	protein-coding	2.14592978991265	-1.69682599581109	0.256341698152998	-6.61939125798543	3.60681049589018e-11	2.85060293937897e-10
1039	TRIM40	ENSG00000224496	tripartite motif containing 40	protein-coding	2.14592978991265	-1.69682599581109	0.256341698152998	-6.61939125798543	3.60681049589018e-11	2.85060293937897e-10
1040	TRIM40	ENSG00000236399	tripartite motif containing 40	protein-coding	2.14592978991265	-1.69682599581109	0.256341698152998	-6.61939125798543	3.60681049589018e-11	2.85060293937897e-10
1041	TRIM40	ENSG00000228001	tripartite motif containing 40	protein-coding	2.14592978991265	-1.69682599581109	0.256341698152998	-6.61939125798543	3.60681049589018e-11	2.85060293937897e-10
1042	TRIM40	ENSG00000227458	tripartite motif containing 40	protein-coding	2.14592978991265	-1.69682599581109	0.256341698152998	-6.61939125798543	3.60681049589018e-11	2.85060293937897e-10
1043	TRIM40	ENSG00000172524	tripartite motif containing 40	protein-coding	2.14592978991265	-1.69682599581109	0.256341698152998	-6.61939125798543	3.60681049589018e-11	2.85060293937897e-10
1044	TRIM49	ENSG00000168930	tripartite motif containing 49	protein-coding	0.652850687158491	2.56417982453063	0.545477640718545	4.70079730702234	2.5914765041196e-06	1.08086359022448e-05
1045	TRIM49C	ENSG00000204449	tripartite motif containing 49C	protein-coding	0.46298388781127	1.89163701947773	0.793163609756979	2.38492663582652	0.0170825276284745	0.0353123468166138
1046	TRIM55	ENSG00000147573	tripartite motif containing 55	protein-coding	37.717524839892	1.67743207749077	0.175222383303261	9.57316095049115	1.03686113732667e-21	2.60992360774858e-20
1047	TRIML1	ENSG00000184108	tripartite motif family like 1	protein-coding	1.64198558332674	-2.25919169595954	0.323251518340544	-6.98895927096465	2.76932794053588e-12	2.50745168674152e-11
1048	TRPV4	ENSG00000111199	transient receptor potential cation channel subfamily V member 4	protein-coding	255.606065681016	1.6286005819389	0.145556715773118	11.1887697746454	4.62810200507574e-29	2.25977378530557e-27
1049	TSHR	ENSG00000165409	thyroid stimulating hormone receptor	protein-coding	36.8478342614354	2.54498188589501	0.186006809089795	13.6821974332478	1.29712650751872e-42	2.10382640158601e-40
1050	TSPAN1	ENSG00000117472	tetraspanin 1	protein-coding	1896.38252242729	2.05673471781762	0.191205090249929	10.7566943700569	5.51117390529293e-27	2.21063259530159e-25
1051	TSPAN19	ENSG00000231738	tetraspanin 19	protein-coding	412.940636559636	1.91516706545201	0.249474341281273	7.67680978980014	1.63099327885544e-14	1.93028468510227e-13
1052	TTC29	ENSG00000137473	tetratricopeptide repeat domain 29	protein-coding	271.136825468065	1.66653515902176	0.259222154921136	6.42898428002336	1.28459409838955e-10	9.51180989406985e-10
1053	TTLL10	ENSG00000162571	tubulin tyrosine ligase like 10	protein-coding	370.69946029601	1.5315610250984	0.209112493807904	7.32410100041815	2.40505504921228e-13	2.49355679699318e-12
1054	TTLL8	ENSG00000138892	tubulin tyrosine ligase like 8	protein-coding	1.57182920258412	1.93919263693103	0.488498590946506	3.96969955056304	7.19633166131298e-05	0.000237652227597043
1055	TTLL9	ENSG00000131044	tubulin tyrosine ligase like 9	protein-coding	299.830830614298	1.64564982996098	0.221591348530133	7.42650758198348	1.11502508089114e-13	1.20008354349577e-12
1056	TTR	ENSG00000118271	transthyretin	protein-coding	37.7279848732389	2.66390639123714	0.33564836695616	7.93659869522046	2.07801023768518e-15	2.74692040774657e-14
1057	TUBA4B	ENSG00000243910	tubulin alpha 4b	protein-coding	598.067273293257	1.82902011414816	0.255668691232167	7.15386817734076	8.43660875201218e-13	8.22150608372681e-12
1058	TUBB1	ENSG00000101162	tubulin beta 1 class VI	protein-coding	67.9978502713605	-1.66174943419112	0.173317077815969	-9.58791513872391	8.98828343625562e-22	2.28094507010939e-20
1059	TUBB3	ENSG00000258947	tubulin beta 3 class III	protein-coding	126.326646145835	2.21940641022663	0.163176382447734	13.6012722977083	3.93527500480494e-42	6.04896570926209e-40
1060	TWIST1	ENSG00000122691	twist family bHLH transcription factor 1	protein-coding	17.3571196870979	2.28698847573538	0.350877945357922	6.51790317970109	7.12969852273697e-11	5.45907786724507e-10
1061	TXNDC8	ENSG00000204193	thioredoxin domain containing 8	protein-coding	5.85655217430493	2.06585561844429	0.490997978626286	4.20746257290943	2.5825415874603e-05	9.23850511877819e-05
1062	UGT1A10	ENSG00000242515	UDP glucuronosyltransferase family 1 member A10	protein-coding	2.35314279375483	3.01029987648825	0.581066896455763	5.18064252988713	2.21122892052635e-07	1.06793997477104e-06
1063	UGT1A3	ENSG00000243135	UDP glucuronosyltransferase family 1 member A3	protein-coding	2.34921210041799	3.66818138217536	0.603863115620188	6.07452465184599	1.24355531977921e-09	8.01478708518379e-09
1064	UGT1A4	ENSG00000244474	UDP glucuronosyltransferase family 1 member A4	protein-coding	4.24570139060456	2.71045552241659	0.353040021992884	7.67747380910606	1.62256406211372e-14	1.92152792930445e-13
1065	UGT1A5	ENSG00000240224	UDP glucuronosyltransferase family 1 member A5	protein-coding	1.15414180338584	2.55012628074764	0.705181293025904	3.61627046259998	0.000298878100289249	0.000891662560235935
1066	UGT1A6	ENSG00000167165	UDP glucuronosyltransferase family 1 member A6	protein-coding	147.306042301556	3.48233590669491	0.28937532834991	12.0339765195328	2.35536876498689e-33	1.69622927430639e-31
1067	UGT1A8	ENSG00000242366	UDP glucuronosyltransferase family 1 member A8	protein-coding	1.25783504490251	3.01186100981896	0.673488573336984	4.47202985923855	7.74806054549036e-06	3.01202220288633e-05
1068	UGT2A2	ENSG00000271271	UDP glucuronosyltransferase family 2 member A2	protein-coding	0.791290892381667	1.54001494878694	0.640950670393145	2.40270432643799	0.016274339977795	0.0338103129055283
1069	UNC5D	ENSG00000156687	unc-5 netrin receptor D	protein-coding	2.96469838651647	-2.1541277210534	0.223715850538341	-9.62885605052028	6.03980986109646e-22	1.55600184432557e-20
1070	UNC93A	ENSG00000112494	unc-93 homolog A	protein-coding	0.468640449245055	2.02510619825346	0.651520224273963	3.10827833550399	0.00188180750645994	0.00483730341930689
1071	UPK1B	ENSG00000114638	uroplakin 1B	protein-coding	34.7861252761118	2.94974260855716	0.30962260906918	9.52689668698608	1.62055169398663e-21	3.99821827992575e-20
1072	USH1C	ENSG00000006611	USH1 protein network component harmonin	protein-coding	61.2875553472864	2.20857981849166	0.236470684929473	9.33976158249959	9.65512842307932e-21	2.23989372322482e-19
1073	VAT1L	ENSG00000171724	vesicle amine transport 1 like	protein-coding	3.23721912425125	1.70311225569967	0.441611296302858	3.85658670862368	0.000114981323687419	0.000367798259203865
1074	VEGFD	ENSG00000165197	vascular endothelial growth factor D	protein-coding	71.8666468363412	-1.6167453783857	0.307414130492567	-5.25917717508693	1.44701419600542e-07	7.19341918547258e-07
1075	VIPR1	ENSG00000114812	vasoactive intestinal peptide receptor 1	protein-coding	3076.26588891718	-2.06059705328876	0.20308400398025	-10.1465256391594	3.43370647562422e-24	1.06920689788553e-22
1076	VSIG1	ENSG00000101842	V-set and immunoglobulin domain containing 1	protein-coding	181.938431981823	2.4745455304132	0.229048933985942	10.8035671127161	3.31085704739372e-27	1.34540535180801e-25
1077	VSIG10L2	ENSG00000283703	V-set and immunoglobulin domain containing 10 like 2	protein-coding	28.832703495527	2.45288402737195	0.265711744255716	9.2313722686316	2.67186590875286e-20	5.89073793499507e-19
1078	VTCN1	ENSG00000134258	V-set domain containing T cell activation inhibitor 1	protein-coding	20.1194230100549	2.18788083757838	0.258907447740407	8.45043607927437	2.90216772797029e-17	4.76927158256403e-16
1079	VWA3B	ENSG00000168658	von Willebrand factor A domain containing 3B	protein-coding	427.831424407158	1.59487432083699	0.251153913228302	6.35018702411069	2.15053314188142e-10	1.54692418674787e-09
